gsa_building_no,address,city,state,zipcode,latitude,longitude,costar_number,bldg_rsf,total_leased_rsf,percent_govt_leased,total_annual_rent,rent_prsf,remaining_total_term,remaining_firm_term
MD1848,5 RESEARCH PL,ROCKVILLE,MD,20850-3213,39.104005,-77.185669,131924,63852.0,63852.0,100.0,2499302.49,39.14,8.67,8.67
MO2008,2850 NE INDEPENDENCE AVENUE,LEES SUMMIT,MO,64064-2327,38.963468,-94.361664,7399187,50000.0,30547.0,61.09,877210.21,28.72,8.67,3.5
NC2667,3200 BEECHLEAF COURT,RALEIGH,NC,27604-1050,35.821158,-78.608907,67597,185506.0,5565.0,3.0,137801.55,24.76,8.67,8.67
ND1263,919 S 7TH ST,BISMARCK,ND,58504-5843,46.796472,-100.781804,GSA,39125.0,4382.0,11.2,56843.13,12.97,8.67,3.67
VA0112,7943-59 CLUNY COURT,SPRINGFIELD,VA,22153-2810,38.743052,-77.208272,136799,117307.0,117307.0,100.0,1312398.48,11.19,8.67,8.67
VA1432,1800 N KENT ST,ARLINGTON,VA,22209-2109,38.896125,-77.069458,137352,240573.0,176676.0,73.44,6741259.6,38.16,8.67,8.67
VA0787,2101 BERMUDA HUNDRED ROAD,CHESTER,VA,22836-3200,37.344093,-77.314369,873284,226810.0,138834.0,61.21,911772.67,6.57,8.67,3.67
NJ5105,50 W STATE ST,TRENTON,NJ,08608-1220,40.220433,-74.767236,167757,266995.0,26062.0,9.76,789637.34,30.3,8.67,3.67
CA8085,801 R STREET,FRESNO,CA,93721-2300,36.737974,-119.780064,4438118,43350.0,43350.0,100.0,1201779.88,27.72,8.68,3.67
VA0820,BUILDING ONE,HERNDON,VA,20170-4729,38.9647339,-77.3737883,665787,235201.0,235201.0,100.0,7698892.39,32.73,8.68,8.68
CA7747,2500 FONTAINE ROAD,SAN JOSE,CA,95121-2131,37.31653,-121.828914,308427,25087.0,19400.0,77.33,893601.63,46.06,8.69,3.68
CA7664,26051 ACERO ROAD,MISSION VIEJO,CA,92691-2784,33.618541,-117.676424,767633,11590.0,11590.0,100.0,525240.56,45.32,8.7,5.69
MD1091,217 GLENN ST,CUMBERLAND,MD,21502-2460,39.653625,-78.75848,GSA,35047.0,7500.0,21.4,230269.97,30.7,8.7,3.7
MI3022,917 N SAGINAW ST,FLINT,MI,48503-1735,43.024937,-83.693567,8184516,14473.0,14473.0,100.0,400694.11,27.69,8.7,5.7
AL2215,18TH ST @ 10TH AVE NORTH BLDG,BIRMINGHAM,AL,35217-1425,33.4045727,-86.949382,GSA,35616.0,35616.0,100.0,1328652.25,37.3,8.71,8.71
NJ5001,1900 RIVER ROAD,BURLINGTON,NJ,08016-2108,40.116809,-74.82677,1162833,1048631.0,1048631.0,100.0,8059430.44,7.69,8.71,8.71
ND1345,324 N 3RD ST,BISMARCK,ND,58501-5713,46.808071,-100.787631,6371929,10500.0,4837.0,46.07,105660.31,21.84,8.71,0.0
CA7378,1855 GATEWAY BLVD.,CONCORD,CA,94520-3200,37.971493,-122.043127,338081,300995.0,8814.0,2.93,256705.75,29.12,8.72,3.71
CA7482,2919 WEST AVENUE,BURBANK,CA,91504-3108,34.191949,-118.343034,251336,10722.0,10722.0,100.0,330876.42,30.86,8.72,3.72
TX2564,1029 CAMINO LA COSTA,AUSTIN,TX,78752-3907,30.222837,-97.746843,5367625,23859.0,23859.0,100.0,731821.68,30.67,8.73,3.72
FL3322,5955 T.G. LEE BLVD,ORLANDO,FL,32822-4415,28.459185,-81.30483,380751,140000.0,4204.0,3.0,117957.17,28.06,8.73,3.73
TX2125,5810 SAN BERNARDO AVE,LAREDO,TX,78041-2932,27.556456,-99.504235,8377999,40316.0,30336.0,75.25,787677.81,25.97,8.74,3.39
TX2148,1004 N BIG SPRING ST,MIDLAND,TX,79701-3354,32.007195,-102.079017,5322161,110000.0,25265.0,22.97,428108.15,16.94,8.74,4.23
MT5568,585 SHEPARD WAY,HELENA,MT,59601-9715,46.589762,-111.976047,GSA,13593.0,13593.0,100.0,227557.55,16.74,8.75,3.74
MO2009,1601 N.W. PLATTE ROAD,KANSAS CITY,MO,64116-4600,39.167117,-94.600339,8189532,22840.0,11161.0,48.87,405153.38,36.3,8.75,5.75
AK3416,420 L ST,ANCHORAGE,AK,99501-5901,61.218341,-149.903709,5878556,60732.0,6343.0,10.44,243392.88,38.37,8.75,6.25
CA6229,1111 CIVIC DRIVE,WALNUT CREEK,CA,94596-3895,37.906477,-122.058813,338636,75000.0,11745.0,15.66,334858.89,28.51,8.76,8.76
FL3328,1515 NORTH FEDERAL HIGHWAY,BOCA RATON,FL,33432-1911,26.364274,-80.080535,381401,106000.0,7500.0,7.08,292188.62,38.96,8.76,3.75
KY3119,2002 PAPA JOHN'S BLVD.,LOUISVILLE,KY,40299-2367,38.212371,-85.530712,GSA,196429.0,11000.0,5.6,357060.0,32.46,8.76,3.75
MI1853,100 JEFFERSON/1331 ATW,DETROIT,MI,48226-4376,42.328245,-83.0495622,GSA,40422.0,26638.0,65.9,1855583.94,69.66,8.76,8.76
MO2012,11132 SOUTH TOWNE SQUARE,ST. LOUIS,MO,63123-7830,38.515581,-90.335981,497523,18500.0,3392.0,18.34,67440.11,19.88,8.76,1.75
NV7300,550 SOUTH MAIN STREET,LAS VEGAS,NV,89101-6369,36.166496,-115.149785,979385,34645.0,34645.0,100.0,1041667.43,30.07,8.76,3.75
NY7290,88 TENTH AVE,NEW YORK-MANHATTAN,NY,10011-4721,40.743235,-74.007389,5871702,154297.0,24207.0,15.69,998631.0,41.25,8.76,8.76
OH1918,401 WEST NORTH STREET,LIMA,OH,45801-4256,40.742667,-84.109416,5623115,29124.0,25920.0,89.0,437070.0,16.86,8.76,3.75
RI7125,2 INTERNATIONAL WAY,WARWICK,RI,02886-1706,41.725694,-71.456562,5566979,9754.0,9754.0,100.0,216833.08,22.23,8.76,8.76
SC2113,292 PROFESSIONAL PARK RD,CLINTON,SC,29325-7624,34.479966,-81.939461,7344317,6892.0,6892.0,100.0,181948.8,26.4,8.76,3.75
VA1605,302 VICTORY DRIVE,HERNDON,VA,20170-2420,38.958835,-77.378619,135218,72000.0,48369.0,67.18,464864.28,9.61,8.76,8.76
WI1681,1201 STORBECK DRIVE,WAUPUN,WI,53963-9692,43.615602,-88.72617,7481541,8360.0,4881.0,58.39,51055.26,10.46,8.76,8.76
GA2228,2900 WOODCOCK BOULEVARD,ATLANTA,GA,30341-4004,33.876023,-84.270529,439882,87193.0,87193.0,100.0,2469045.89,28.32,8.76,0.0
MA5866,151 WARREN STREET,LOWELL,MA,01852-2647,42.642211,-71.304819,GSA,35877.0,13131.0,36.6,382000.52,29.09,8.76,5.76
CA8131,1610 ARDEN WAY,SACRAMENTO,CA,95815-4026,38.600142,-121.428482,340960,145000.0,26966.0,18.6,830955.77,30.81,8.76,3.76
IL2386,630 EAST OAK,KANKAKEE,IL,60901-4042,41.120962,-87.857624,GSA,7243.0,7243.0,100.0,159101.8,21.97,8.77,0.0
PA0873,3477 CORPORATE PARKWAY,CENTER VALLEY,PA,18034-8232,40.540645,-75.412489,653093,83056.0,5088.0,6.13,165362.7,32.5,8.77,3.76
TX2622,2005 WEST JEFFERSON,HARLINGEN,TX,78550-5280,26.19499388,-97.71826214,GSA,14850.0,14850.0,100.0,464953.5,31.31,8.77,0.0
CA8191,9245 LAGUNA SPRINGS DRIVE,ELK GROVE,CA,95758-7987,38.419879,-121.396818,900168,76000.0,3223.0,4.24,127668.76,39.61,8.78,3.78
NY7458,101 FORD STREET,OGDENSBURG,NY,12901-1788,44.696793,-75.494679,1170802,94894.0,7781.0,8.2,144927.86,18.63,8.78,2.59
VA0486,1600 N. COALTER STREET,STAUNTON,VA,24401-2566,38.168348,-79.050776,7398123,23000.0,3756.0,16.33,47742.37,12.71,8.78,3.78
CA7669,601 ALLERTON STREET,REDWOOD CITY,CA,94063-1544,37.489056,-122.232115,333218,16490.0,9824.0,59.58,483209.64,49.19,8.79,3.78
DC0190,20 M ST SE,WASHINGTON,DC,20003-3511,38.8765288,-77.008197,GSA,191280.0,94435.0,49.37,3499151.19,37.05,8.79,8.79
VA0748,4300 CROSSINGS BLVD.,PRINCE GEORGE,VA,23875-1452,37.257108,-77.325882,1521559,29040.0,7202.0,24.8,188444.83,26.17,8.79,3.79
CO2079,6162 SOUTH WILLOW STREET,ENGLEWOOD,CO,80011-5114,39.60437,-104.887227,392987,156807.0,52516.0,33.49,1206371.14,22.97,8.79,3.79
KS1562,"634 MASSACHUSETTS STREET, SUITE 301",LAWRENCE,KS,66044-2235,38.97240141,-95.23619181,GSA,52824.0,3909.0,7.4,122431.07,31.32,8.79,0.0
KS1591,600 SW COMMERCE PL,TOPEKA,KS,66615-1234,39.083157,-95.902307,7406113,13286.0,13286.0,100.0,309903.03,23.33,8.8,2.79
WA7748,801 W. RIVERSIDE AVENUE,SPOKANE,WA,99201-0908,47.65791,-117.423566,5838035,46318.0,3000.0,6.48,53160.0,17.72,8.8,3.8
PA0719,3 WEST BROAD STREET,BETHLEHEM,PA,18018-6799,40.622296,-75.378711,761759,119000.0,11453.0,9.62,251694.94,21.98,8.81,3.8
AZ7638,702 JEROME AVENUE,MESA,AZ,85210-5992,33.381675,-111.847979,5623224,23084.0,23084.0,100.0,616235.95,26.7,8.81,8.81
VA1639,801 FOLLIN LN SE,VIENNA,VA,22180-4908,38.903017,-77.245436,136468,190038.0,190038.0,100.0,6582884.66,34.64,8.81,8.81
GA2429,6670 MERCHANT'S WAY,MORROW,GA,30260-2340,33.572939,-84.348715,7881470,19015.0,19015.0,100.0,531469.25,27.95,8.82,3.82
LA1645,2017 BULAR STREET,RUSTON,LA,71270-4084,32.532387,-92.619871,8004714,5300.0,5300.0,100.0,142841.37,26.95,8.82,3.82
MI1942,"22600 HALL ROAD, SUITE 100",CLINTON,MI,48036-1172,42.628926,-82.882727,452174,21450.0,20521.0,95.67,401338.72,19.56,8.83,2.82
CA8181,3110 E. GUASTI ROAD,ONTARIO,CA,91761-1228,34.066079,-117.583382,766515,99968.0,11520.0,11.52,212022.77,18.4,8.84,3.84
MA5947,44-48 THIRD AVENUE,SOMERVILLE,MA,02143-4450,42.377457,-71.078782,216107,81201.0,15120.0,18.62,286991.54,18.98,8.84,3.83
CT3387,1 WEST MAIN STREET,MERIDEN,CT,06451-4128,41.538198,-72.802751,193729,24000.0,6806.0,28.36,163344.0,24.0,8.84,0.0
FL2328,3415 E FRONTAGE RD,TAMPA,FL,33607-7009,27.955088,-82.535904,372281,32368.0,22037.0,68.08,666298.35,30.24,8.84,3.84
IA1516,3351 SQUARE D DRIVE SW,CEDAR RAPIDS,IA,52404-3917,41.941554,-91.680264,39324,20145.0,20145.0,100.0,489331.0,24.29,8.84,3.84
MO1713,10220 NW AMBASSADOR DR,KANSAS CITY,MO,64153-1367,39.279171,-94.67009,79456,94427.0,23051.0,24.41,394490.58,17.11,8.84,3.84
NV8283,5225 GRUMMAN DRIVE,CARSON CITY,NV,89706-0691,39.192869,-119.752105,6106284,11750.0,5000.0,42.55,33000.0,6.6,8.84,3.84
OH2215,1160 DUBLIN ROAD,COLUMBUS,OH,43215-1052,39.974569,-83.051763,5803464,30000.0,6465.0,21.55,127037.25,19.65,8.84,3.84
WA7994,18000 INTERNATIONAL BLVD,SEATAC,WA,98188-4253,47.4414026,-122.29584,GSA,209905.0,18247.0,8.69,506525.77,27.76,8.84,3.84
TX2640,3250 CRAIG DRIVE,MCKINNEY,TX,75070-4537,33.169009,-96.644336,5058651,16564.0,15544.0,93.84,447900.33,28.81,8.84,3.84
GA2438,2233 LAKE PARK DRIVE,SMYRNA,GA,30080-8813,33.894776,-84.486454,435098,119150.0,6325.0,5.31,121655.8,19.23,8.85,3.84
OR6735,150 SW HARRISON STREET STE 400,PORTLAND,OR,97201-5392,45.509863,-122.678577,717102,17421.0,8958.0,51.42,266152.71,29.71,8.86,8.86
FL2530,925 SE 1ST ST,BELLE GLADE,FL,33430-4305,26.675446,-80.669257,5711695,5785.0,5785.0,100.0,132707.9,22.94,8.86,3.86
TN2210,2868 ELM HILL PIKE,NASHVILLE,TN,37214-3718,36.148031,-86.663878,1252773,30858.0,30858.0,100.0,729049.29,23.63,8.86,3.86
GA2437,3200 HIGHLANDS PARKWAY,SMYRNA,GA,30082-5192,33.827621,-84.497047,434962,87324.0,4842.0,5.54,84470.43,17.45,8.88,3.87
VA0414,8701 MORRISSETTE DR,SPRINGFIELD,VA,22152-1079,38.794971,-77.244203,794101,92938.0,92938.0,100.0,1428457.06,15.37,8.88,8.88
CA6905,"9380 BOND AV, STE A",EL CAJON,CA,92021-2851,32.848792,-116.8707,7717957,6493.0,3944.0,60.74,71307.52,18.08,8.88,3.88
CA7199,5653 STONERIDGE DRIVE,PLEASANTON,CA,94588-8550,37.689884,-121.886507,325011,83682.0,7454.0,8.91,167063.57,22.41,8.88,3.88
CA8205,400 OYSTER POINT BLVD,SOUTH SAN FRANCISCO,CA,94080-1917,37.665212,-122.384345,333917,231769.0,7274.0,3.14,214717.65,29.52,8.88,3.88
TX2645,5735 SUMMERHILL ROAD,TEXARKANA,TX,75503-1634,33.474882,-94.07015,GSA,13286.0,13286.0,100.0,357485.14,26.91,8.88,3.87
TX2415,10160 TECHNOLOGY BLVD EAST,DALLAS,TX,75220-4323,32.8560587,-96.89452009,7801909,72000.0,71827.0,99.76,1709122.61,23.79,8.89,0.0
WI1732,180 KNIGHTS WAY,FOND DU LAC,WI,54935-8080,43.7448272,-88.44295,GSA,14912.0,6114.0,41.0,196313.0,32.11,8.9,8.9
DC0194,1100 1ST ST NE,WASHINGTON,DC,20002-4221,38.905893,-77.005889,1511247,347608.0,186678.0,53.7,8539305.18,45.74,8.9,8.9
TX2150,1720 MYRTLE AVE,EL PASO,TX,79901-1832,31.768279,-106.470673,5338584,10585.0,10585.0,100.0,62400.0,5.9,8.92,3.91
AL2393,5123 RESEARCH DR NW,HUNTSVILLE,AL,35805-3541,34.730983,-86.666419,7784788,13670.0,13670.0,100.0,411108.13,30.07,8.92,3.92
AL2105,620 DISCOVERY DR NW,HUNTSVILLE,AL,35806-2818,34.730917,-86.676822,GSA,63737.0,6686.0,10.49,130377.0,19.5,8.92,3.92
NV7676,2730 N. DEER RUN RD,CARSON CITY,NV,89701-1484,39.18336823,-119.6991505,6021088,35935.0,35935.0,100.0,741359.16,20.63,8.92,3.92
OH2090,5005 ROCKSIDE RD,INDEPENDENCE,OH,44131-2194,41.397422,-81.655712,GSA,253107.0,18902.0,7.47,482165.65,25.51,8.92,3.92
OR6614,1730 NW HUGHWOOD AVE,ROSEBURG,OR,97471-8817,43.236131,-123.381766,6997401,5722.0,5722.0,100.0,150541.75,26.31,8.92,8.92
SC2337,1028 CHERAW ST,BENNETTSVILLE,SC,29512-9998,34.634581,-79.698305,GSA,6860.0,6860.0,100.0,207380.55,30.23,8.92,3.92
WY1209,2020 FAIRGROUNDS ROAD,CASPER,WY,82604-2900,42.828971,-106.36308,8159406,13788.0,3651.0,26.48,69600.0,19.06,8.92,3.92
FL3253,390 N. ORANGE AVE,ORLANDO,FL,32801-1640,28.547405,-81.379129,380776,421069.0,46523.0,11.05,1452161.02,31.21,8.92,3.92
NY7500,200 DELAWARE AVE,BUFFALO,NY,14202-2150,42.889855,-78.877048,6239704,239835.0,10040.0,4.19,249535.56,24.85,8.92,3.92
TX2642,600 TEXAS AVENUE,EL PASO,TX,79901-1418,31.761264,-106.483318,6045953,15353.0,15353.0,100.0,447355.27,29.14,8.92,3.92
PA0871,230 EXECUTIVE DR,CRANBERRY TWP,PA,16066-6415,40.688466,-80.108522,70426,82066.0,9827.0,11.97,337087.19,34.3,8.92,3.92
FL3346,3500 SE COMMERCE AVE,STUART,FL,34997-4922,27.16521,-80.223238,8124354,12736.0,12736.0,100.0,557685.51,43.79,8.93,8.93
WA7433,1104 N WESTERN AVE,WENATCHEE,WA,98801-1230,47.437978,-120.346255,7991394,19567.0,19567.0,100.0,225000.0,11.5,8.94,8.94
SC2121,151 CORPORATE PKY,AIKEN,SC,29803-7652,33.520181,-81.71473,7632260,8558.0,8558.0,100.0,207702.66,24.27,8.96,3.95
WV0248,320 AVERY STREET,PARKERSBURG,WV,26101-5326,39.254235,-81.554805,5575893,182500.0,182500.0,100.0,4732481.72,25.93,8.96,8.96
PA0863,830 SCHUYLKILL MALL,FRACKVILLE,PA,17931-2502,40.769502,-76.222465,757077,726674.0,7000.0,0.96,228326.66,32.62,8.96,3.96
FL3103,6643 HAZELTINE NATIONAL DRIVE,ORLANDO,FL,32822-5207,28.459835,-81.292383,850341,62285.0,27840.0,44.7,946094.16,33.98,8.97,3.97
CO2087,11900 E CORNELL AVE,AURORA,CO,80014-6201,39.661688,-104.851547,392900,281170.0,80857.0,28.76,2183623.87,27.01,8.98,8.98
MS2181,202 METROPLEX BLVD.,PEARL,MS,39208-9205,32.289045,-90.060408,7589476,17663.0,17663.0,100.0,642683.65,36.39,8.98,3.98
TX2823,114 WEST BROADWAY,DEL RIO,TX,78840-9997,29.360476,-100.900462,GSA,10879.0,10879.0,100.0,583646.34,53.65,8.98,8.98
VA0635,502 HILLPOINT BLVD,SUFFOLK,VA,23434-7198,36.782633,-76.579871,GSA,8662.0,8662.0,100.0,207984.5,24.01,8.99,3.99
WA7682,300 DESMOND DR SE,LACEY,WA,98503-1274,47.037116,-122.815855,5852455,323000.0,4393.0,1.36,113119.75,25.75,8.99,3.99
MD1082,30071 BUSINESS CENTER DRIVE,CHARLOTTE HALL,MD,20622-3194,38.49241,-76.766365,GSA,7270.0,7270.0,100.0,292204.42,40.19,8.99,3.99
MI3001,3045 KNAPP STREET NE,GRAND RAPIDS,MI,49525-4517,43.019294,-85.606314,1226591,24811.0,24811.0,100.0,797793.31,32.15,8.99,8.99
AK3338,590 UNIVERSITY AVENUE,FAIRBANKS,AK,99709-3662,64.844932,-147.812628,,5175.0,5029.0,97.18,140382.04,27.91,9.0,7.0
CA7299,7400 SCHIRRA COURT,BAKERSFIELD,CA,93313-2017,35.316627,-119.083688,1312451,9800.0,9800.0,100.0,345566.53,35.26,9.0,4.0
CO1988,4701 MARION ST,DENVER,CO,80216-2102,39.781644,-104.973,399008,48702.0,9782.0,20.09,180967.0,18.5,9.0,4.0
GA2078,3800 CAMP CREEK PKWY,ATLANTA,GA,30331-6053,33.660854,-84.522223,442582,34146.0,34146.0,100.0,672888.27,19.71,9.0,9.0
IL2548,3500 WABASH,SPRINGFIELD,IL,62711-8287,39.757884,-89.71865,GSA,18693.0,18693.0,100.0,425597.5,22.77,9.0,4.0
IL2603,7040 HIGH GROVE BOULEVARD,BURR RIDGE,IL,60527-7595,41.76159,-87.932375,205021,30000.0,27000.0,90.0,1260716.95,46.69,9.0,4.0
IL2351,8404 S WILMETTE AVENUE,DARIEN,IL,60561-5467,41.73576,-87.969577,206229,35000.0,4530.0,12.94,61381.5,13.55,9.0,4.0
MD1095,7210 AMBASSADOR RD,BALTIMORE,MD,21244-2709,39.329234,-76.749804,138802,83435.0,66458.0,79.65,1553378.1,23.37,9.0,4.0
MO1833,1122 TOWN & CNTRY COMM,CHESTERFIELD,MO,63017-8200,38.630622,-90.517224,727377,52555.0,48493.0,92.27,854348.48,17.62,9.0,4.0
NJ5106,500 SCARBOROUGH ROAD,EGG HARBOR TOWNSHIP,NJ,08234-4857,39.431919,-74.614665,244100,45000.0,5521.0,12.27,160411.52,29.05,9.0,4.0
NY7372,171 PATTONWOOD DRIVE,ROCHESTER,NY,14617-1417,43.248335,-77.604938,7173634,8694.0,4300.0,49.46,152263.0,35.41,9.0,4.0
OH2244,1060 GEORGESVILLE ROAD,COLUMBUS,OH,43228-3304,39.931196,-83.115981,GSA,9625.0,9625.0,100.0,248575.5,25.83,9.0,0.0
OK1485,9014 E 21ST STREET S,TULSA,OK,74129-1428,36.133398,-95.875768,7915161,24370.0,24370.0,100.0,427249.55,17.53,9.0,4.0
TX2449,1735 COFFEE PORT ROAD,BROWNSVILLE,TX,78520-1663,25.9493,-97.492053,GSA,16573.0,16573.0,100.0,509735.07,30.76,9.0,4.0
VA0336,7374 BOSTON BLVD,SPRINGFIELD,VA,22153-2804,38.739588,-77.199471,136146,57321.0,57321.0,100.0,993247.0,17.33,9.0,9.0
VA1325,1400 WILSON BOULEVARD,ARLINGTON,VA,22209-2308,38.894723,-77.073112,137363,108589.0,108296.0,99.73,4023894.57,37.16,9.0,9.0
VA0472,5505 ROBIN HOOD RD.,NORFOLK,VA,23513-2423,36.881242,-76.217384,935459,74390.0,15438.0,20.75,229855.8,14.89,9.0,4.0
WI1704,2077 AIRPORT DRIVE,GREEN BAY,WI,54313-5596,44.495577,-88.129747,8046113,73718.0,10472.0,14.21,329664.72,31.48,9.0,4.0
WI1645,2810 CROSSROADS DRIVE,MADISON,WI,53718-7942,43.135036,-89.289804,1275098,58572.0,7182.0,12.26,154413.0,21.5,9.0,4.0
GA2042,LAKE PARK DR SE,SMYRNA,GA,30080-8981,33.895692,-84.483178,434765,104694.0,36924.0,35.27,686458.08,18.59,9.01,4.01
DC0571,"122 C STREET, NW",WASHINGTON,DC,20001-2109,38.89357,-77.012396,129014,113283.0,23302.0,20.57,1060241.0,45.5,9.01,9.01
ID4273,877 W MAIN ST,BOISE,ID,83702-5883,43.616066,-116.204414,1347588,200000.0,14090.0,7.05,352390.92,25.01,9.03,9.03
FL3349,6565 TAFT ST,HOLLYWOOD,FL,33024-4002,26.024635,-80.21933,378729,50101.0,10616.0,21.19,322101.2,30.34,9.03,4.03
MO1964,8600 NE UNDERGROUND RD,KANSAS CITY,MO,64161-9742,39.157197,-94.478079,GSA,43200.0,43200.0,100.0,201792.53,4.67,9.04,2.03
TX1909,1445 N LOOP WEST,HOUSTON,TX,77008-1661,29.812299,-95.425758,237750,119009.0,12048.0,10.12,204969.43,17.01,9.04,4.04
MO1906,1714 COMMERCE COURT,COLUMBIA,MO,65202-1594,38.969856,-92.328535,GSA,29231.0,3800.0,13.0,39862.0,10.49,9.04,4.04
GA2304,2 E BRYAN ST,SAVANNAH,GA,31401-2655,32.080249,-81.091408,5753147,136000.0,20628.0,15.17,619223.3,30.02,9.05,4.05
WA7991,500 PACIFIC AVE,BREMERTON,WA,98337-1944,47.566679,-122.626876,1370309,50000.0,7685.0,15.37,179052.59,23.3,9.05,4.05
AZ8214,354 SOUTH HWY 92,SIERRA VISTA,AZ,85635-3645,31.550685,-110.257411,5811823,28832.0,23485.0,81.45,800408.76,34.08,9.06,9.06
CO2004,6430 S FIDDLERS GREEN CIR,ENGLEWOOD,CO,80111-4914,39.599032,-104.890947,392951,120405.0,14094.0,11.71,314919.28,22.34,9.07,4.07
CA8304,"15835 MONTE STREET,",SAN FERNANDO,CA,91342-7673,34.310946,-118.475388,6048950,17040.0,9977.0,58.55,236790.99,23.73,9.08,9.08
AZ8169,2270 SOUTH RIDGEVIEW DRIVE,YUMA,AZ,85364-8875,32.686947,-114.638498,,68969.0,6759.0,9.8,242809.92,35.92,9.08,4.08
AL2167,1800 CORPORATE DRIVE,OPELIKA,AL,36801-6847,32.627491,-85.40292,GSA,6240.0,6240.0,100.0,99397.88,15.93,9.08,0.0
GA2115,6 EXECUTIVE PARK DR.,ATLANTA,GA,30329-2215,33.833355,-84.32491,438593,97371.0,12835.0,13.18,199199.2,15.52,9.08,4.08
KS1611,7600 W 119TH ST,OVERLAND PARK,KS,66213-1106,38.912992,-94.674295,78253,100000.0,40151.0,40.15,635837.54,15.84,9.08,4.08
MI3044,500 WOODWARD AVENUE,DETROIT,MI,48226-3407,42.329514,-83.045004,461333,957355.0,81413.0,8.5,1610349.12,19.78,9.08,4.08
MO1952,11753 WEST FLORISSANT,FLORISSANT,MO,63033-6744,38.779329,-90.280635,5988963,12404.0,12404.0,100.0,297494.35,23.98,9.08,4.08
NV7578,10416 SOUTH EASTERN AVE,HENDERSON,NV,89052-3957,36.000927,-115.106717,8019732,16545.0,16545.0,100.0,390300.28,23.59,9.08,4.08
TN2273,2600 THOUSAND OAKS BLVD,MEMPHIS,TN,38118-2462,35.078101,-89.902432,810331,126582.0,9067.0,7.16,225565.29,24.88,9.08,4.08
TX2010,7701 N STEMMONS FWY,DALLAS,TX,75247-4232,32.821618,-96.870788,5820648,175801.0,168383.0,95.78,2780003.33,16.51,9.08,4.08
WY1223,6731 W COAL RD,CASPER,WY,82604-1541,42.841986,-106.415962,8042542,5821.0,5821.0,100.0,86542.98,14.87,9.08,4.07
IN1853,2425 NORTH PARK,COLUMBUS,IN,47203-2299,39.232704,-85.899301,7938745,10193.0,4045.0,39.68,115163.22,28.47,9.11,7.11
NJ4571,1 KALISA WAY,PARAMUS,NJ,07652-3516,40.954881,-74.073293,161577,80000.0,18095.0,22.62,464007.73,25.64,9.11,3.63
NC2213,1528 S 16TH ST,WILMINGTON,NC,28401-6426,34.217523,-77.926624,7416386,12889.0,12889.0,100.0,352577.27,27.35,9.11,4.11
FL3348,11606 CITY HALL PROMENADE,MIRAMAR,FL,33025-7598,26.039589,-80.353829,GSA,14199.0,14199.0,100.0,439289.7,30.94,9.11,4.11
FL3367,7900 OAK LANE,MIAMI LAKES,FL,33016-1515,25.908328,-80.329463,5588792,63794.0,16417.0,25.73,445273.89,27.12,9.12,4.12
TX2025,8713 AIRPORT FREEWAY,FORT WORTH,TX,76180-7610,32.836262,-97.197186,422623,51060.0,5927.0,11.61,96315.73,16.25,9.12,4.11
NY7509,1250 WATERS PLACE,NEW YORK-BRONX,NY,10461-0000,40.961948,-73.80686,GSA,282261.0,19970.0,7.08,972670.6,48.71,9.12,4.12
OH2432,3140 EAST DOROTHY LANE,KETTERING,OH,45420-3820,39.697405,-84.106884,63149,5230.0,4112.0,78.62,168900.0,41.07,9.12,4.12
CA6862,185 LENNON LANE,WALNUT CREEK,CA,94598-2422,37.924729,-122.027215,338232,61247.0,29186.0,47.65,858686.2,29.42,9.12,2.85
DC0215,355 E ST SW,WASHINGTON,DC,20024-3221,38.8832909,-77.016487,GSA,356153.0,356153.0,100.0,1.50662048E7,42.3,9.12,8.87
CA8238,5901 PRIESTLY DR,CARLSBAD,CA,92008-8825,33.1338,-117.274329,1251799,96683.0,13956.0,14.43,422063.95,30.24,9.12,4.12
RI7085,40 QUAKER LN,WARWICK,RI,02886-0111,41.682735,-71.502892,GSA,51419.0,25298.0,49.2,548456.77,21.68,9.13,5.13
CA8326,1300 FACTORY PL,LOS ANGELES,CA,90013-2214,34.039162,-118.235396,8106884,25189.0,5750.0,22.83,81650.0,14.2,9.14,4.14
OK1487,902 S. GEORGE NIGH EXPRESSWAY,MCALESTER,OK,74501-5812,34.90096,-95.75254,GSA,8511.0,8511.0,100.0,216331.17,25.42,9.15,4.15
PA0791,3800 SOUTH WATER STREET,PITTSBURGH,PA,15203-2342,40.419076,-79.955386,GSA,6200.0,6200.0,100.0,208798.71,33.68,9.15,9.15
WV0284,40 COMPASS POINTE,MARTINSBURG,WV,25404-5720,39.4562099,-77.9638869,GSA,12000.0,6000.0,50.0,191910.5,31.99,9.15,4.15
NC2232,6005 LANDMARK CENTER BLVD,GREENSBORO,NC,27407-2634,36.053387,-79.895677,GSA,18984.0,18984.0,100.0,472852.62,24.91,9.17,4.17
CA7645,7880 MISSION GROVE PARKWAY,RIVERSIDE,CA,92508-6000,33.909128,-117.324652,733453,32000.0,24226.0,75.71,620163.74,25.6,9.17,4.17
CA7175,1540 TANFORAN AVENUE,WOODLAND,CA,95776-6135,38.695295,-121.751219,347414,38400.0,9600.0,25.0,42912.0,4.47,9.17,4.17
FL2292,12249 SCIENCE DRIVE,ORLANDO,FL,32826-2906,28.58235,-81.202123,380867,129982.0,65044.0,50.04,1609839.0,24.75,9.17,9.17
