"r"	"g"	"b"	"cust_skey"	"r_perc"	"g_perc"	"b_perc"	"color_name"	"rank"
46	45	50	7301814643	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
0	0	0	7301814643	0	0	0	"Black"	145
255	99	71	2450706404	1	0.388235294117647	0.27843137254902	"Tomato"	11
220	20	60	2450706404	0.862745098039216	0.0784313725490196	0.235294117647059	"Crimson"	122
32	178	170	5718594336	0.125490196078431	0.698039215686274	0.666666666666667	"Light Sea Green"	72
32	178	170	3065709718	0.125490196078431	0.698039215686274	0.666666666666667	"Light Sea Green"	72
72	61	139	7254158	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
128	128	128	7254158	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
169	169	169	7254158	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
128	128	128	7254158	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
72	61	139	7254158	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
169	169	169	7254158	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
46	45	50	12910632	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
211	211	211	5697163	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
169	169	169	5697163	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
190	190	190	5697163	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
192	192	192	5697163	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
46	45	50	14636922	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
46	45	50	7628201843	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
112	128	144	7628201843	0.43921568627451	0.501960784313725	0.564705882352941	"Slate Gray"	140
169	169	169	7628201843	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
255	255	255	17358577	1	1	1	"White"	132
255	250	250	17358577	1	0.980392156862745	0.980392156862745	"Snow"	131
220	220	220	7993114	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	7993114	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
245	245	245	7993114	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
255	182	193	8655849163	1	0.713725490196078	0.756862745098039	"Light Pink"	124
112	128	144	11273385	0.43921568627451	0.501960784313725	0.564705882352941	"Slate Gray"	140
220	220	220	11273385	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
47	79	79	11273385	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
128	128	128	6106479777	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
245	245	245	6106479777	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
188	143	143	8239757	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
255	182	193	8239757	1	0.713725490196078	0.756862745098039	"Light Pink"	124
47	79	79	7736870	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
0	139	139	7736870	0	0.545098039215686	0.545098039215686	"Dark Cyan"	79
0	128	128	7736870	0	0.501960784313725	0.501960784313725	"Teal"	80
46	139	87	16849166	0.180392156862745	0.545098039215686	0.341176470588235	"Sea Green"	65
143	188	143	16849166	0.56078431372549	0.737254901960784	0.56078431372549	"Dark Sea Green"	56
60	179	113	16849166	0.235294117647059	0.701960784313725	0.443137254901961	"Medium Sea Green"	66
47	79	79	9407378634	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
245	245	245	8911952131	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
230	230	250	8911952131	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
72	61	139	2437646820	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
176	48	96	4927433390	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
165	42	42	4927433390	0.647058823529412	0.164705882352941	0.164705882352941	"Brown"	4
72	209	204	6972038305	0.282352941176471	0.819607843137255	0.8	"Medium Turquoise"	73
135	206	235	6972038305	0.529411764705882	0.807843137254902	0.92156862745098	"Sky Blue"	86
248	248	255	5613146609	0.972549019607843	0.972549019607843	1	"Ghost White"	127
46	45	50	5613146609	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
47	79	79	5613146609	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
250	128	114	3705937192	0.980392156862745	0.501960784313725	0.447058823529412	"Salmon"	10
205	92	92	3705937192	0.803921568627451	0.36078431372549	0.36078431372549	"Indian Red"	3
255	99	71	3705937192	1	0.388235294117647	0.27843137254902	"Tomato"	11
46	45	50	5084521	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
47	79	79	5084521	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
46	45	50	8239757	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
169	169	169	7301814643	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
245	222	179	7301814643	0.96078431372549	0.870588235294118	0.701960784313725	"Wheat"	33
176	196	222	7301814643	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
46	45	50	8315716022	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	220	220	8315716022	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
211	211	211	8315716022	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
46	45	50	1944320874	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
25	25	112	5272220	0.0980392156862745	0.0980392156862745	0.43921568627451	"Midnight Blue"	94
220	220	220	8127610536	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	8127610536	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
245	245	245	8127610536	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
176	224	230	10645634381	0.690196078431373	0.87843137254902	0.901960784313726	"Powder Blue"	83
255	105	180	10645634381	1	0.411764705882353	0.705882352941177	"Hot Pink"	119
245	245	245	9517852355	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
238	232	170	9517852355	0.933333333333333	0.909803921568627	0.666666666666667	"Pale Goldenrod"	41
189	183	107	10645634381	0.741176470588235	0.717647058823529	0.419607843137255	"Dark Khaki"	42
240	230	140	10645634381	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
169	169	169	5406557	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
128	128	128	5406557	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
119	136	153	5406557	0.466666666666667	0.533333333333333	0.6	"Light Slate Gray"	139
119	136	153	17770201	0.466666666666667	0.533333333333333	0.6	"Light Slate Gray"	139
128	128	128	17770201	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
169	169	169	17770201	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
188	143	143	5601049	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
128	128	128	5601049	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
46	45	50	9251176	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
0	0	0	9251176	0	0	0	"Black"	145
0	0	0	9251176	0	0	0	"Black"	145
46	45	50	9251176	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
46	45	50	10997491648	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
135	206	235	10997491648	0.529411764705882	0.807843137254902	0.92156862745098	"Sky Blue"	86
220	220	220	6003127500	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
220	220	220	10997491648	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
176	48	96	6003127500	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
46	45	50	1044583	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
245	222	179	6409462378	0.96078431372549	0.870588235294118	0.701960784313725	"Wheat"	33
238	232	170	6409462378	0.933333333333333	0.909803921568627	0.666666666666667	"Pale Goldenrod"	41
250	250	210	6409462378	0.980392156862745	0.980392156862745	0.823529411764706	"Light Goldenrod"	46
169	169	169	4985620457	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
190	190	190	4985620457	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
192	192	192	4985620457	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
72	61	139	9042795878	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
106	90	205	9042795878	0.415686274509804	0.352941176470588	0.803921568627451	"Slate Blue"	99
46	45	50	5242401379	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
105	105	105	5242401379	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
47	79	79	5242401379	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
176	48	96	10489031499	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
245	245	245	60474656	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
211	211	211	60474656	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
220	220	220	60474656	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	60474656	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
230	230	250	5363467694	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
220	220	220	5363467694	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
220	220	220	10709020858	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	10709020858	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
220	220	220	4870931	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	4870931	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
220	220	220	3065709718	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
230	230	250	3065709718	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
169	169	169	10709020858	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
190	190	190	10709020858	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
192	192	192	10709020858	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
169	169	169	7993114	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
190	190	190	7993114	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
192	192	192	7993114	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
255	105	180	7993114	1	0.411764705882353	0.705882352941177	"Hot Pink"	119
255	182	193	7993114	1	0.713725490196078	0.756862745098039	"Light Pink"	124
255	255	0	8808785488	1	1	0	"Yellow"	48
255	215	0	8808785488	1	0.843137254901961	0	"Gold"	38
240	230	140	5231039	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
189	183	107	5231039	0.741176470588235	0.717647058823529	0.419607843137255	"Dark Khaki"	42
189	183	107	8151014790	0.741176470588235	0.717647058823529	0.419607843137255	"Dark Khaki"	42
240	230	140	8151014790	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
245	245	245	7012776675	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
255	99	71	7012776675	1	0.388235294117647	0.27843137254902	"Tomato"	11
250	235	215	7012776675	0.980392156862745	0.92156862745098	0.843137254901961	"Antique White"	26
240	230	140	1608646612	0.941176470588235	0.901960784313726	0.549019607843137	"Khaki"	40
230	230	250	1608646612	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
245	245	245	1608646612	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
245	245	245	10900599719	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
220	220	220	10900599719	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
255	250	250	10900599719	1	0.980392156862745	0.980392156862745	"Snow"	131
250	240	230	10900599719	0.980392156862745	0.941176470588235	0.901960784313726	"Linen"	22
127	0	127	6992393587	0.498039215686275	0	0.498039215686275	"Purple (W3C)"	115
46	45	50	6992393587	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
176	48	96	6992393587	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
211	211	211	1608646612	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
220	220	220	1608646612	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
46	45	50	1608646612	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	220	220	1608646612	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
102	205	170	1608646612	0.4	0.803921568627451	0.666666666666667	"Medium Aquamarine"	69
143	188	143	1608646612	0.56078431372549	0.737254901960784	0.56078431372549	"Dark Sea Green"	56
211	211	211	1608646612	0.827450980392157	0.827450980392157	0.827450980392157	"Light Gray"	135
192	192	192	5446111130	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
128	128	128	5446111130	0.501960784313725	0.501960784313725	0.501960784313725	"Gray (W3C)"	141
210	180	140	5446111130	0.823529411764706	0.705882352941177	0.549019607843137	"Tan"	27
190	190	190	5446111130	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
188	143	143	5446111130	0.737254901960784	0.56078431372549	0.56078431372549	"Rosy Brown"	1
219	112	147	8239757	0.858823529411765	0.43921568627451	0.576470588235294	"Pale Violet Red"	121
199	21	133	8239757	0.780392156862745	0.0823529411764706	0.52156862745098	"Medium Violet Red"	117
176	48	96	8239757	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
46	45	50	1608646612	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
47	79	79	5900594699	0.184313725490196	0.309803921568627	0.309803921568627	"Dark Slate Gray"	143
105	105	105	5900594699	0.411764705882353	0.411764705882353	0.411764705882353	"Dim Gray"	142
46	45	50	5900594699	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
255	20	147	7430207658	1	0.0784313725490196	0.576470588235294	"Deep Pink"	118
255	105	180	7430207658	1	0.411764705882353	0.705882352941177	"Hot Pink"	119
255	99	71	7430207658	1	0.388235294117647	0.27843137254902	"Tomato"	11
72	61	139	7012776675	0.282352941176471	0.23921568627451	0.545098039215686	"Dark Slate Blue"	100
46	45	50	7012776675	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
220	20	60	1513057	0.862745098039216	0.0784313725490196	0.235294117647059	"Crimson"	122
255	127	80	1513057	1	0.498039215686275	0.313725490196078	"Coral"	13
255	99	71	1513057	1	0.388235294117647	0.27843137254902	"Tomato"	11
176	48	96	7993114	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
0	191	255	10489031499	0	0.749019607843137	1	"Deep Sky Blue"	85
245	245	245	5900594699	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
255	228	225	5900594699	1	0.894117647058824	0.882352941176471	"Misty Rose"	9
230	230	250	5900594699	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
230	230	250	1305359	0.901960784313726	0.901960784313726	0.980392156862745	"Lavender"	93
245	245	245	1305359	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
192	192	192	1305359	0.752941176470588	0.752941176470588	0.752941176470588	"Silver (W3C)"	136
169	169	169	1305359	0.662745098039216	0.662745098039216	0.662745098039216	"Dark Gray"	138
190	190	190	1305359	0.745098039215686	0.745098039215686	0.745098039215686	"Gray (X11)"	137
176	48	96	1305359	0.690196078431373	0.188235294117647	0.376470588235294	"Maroon (X11)"	120
32	178	170	6835348	0.125490196078431	0.698039215686274	0.666666666666667	"Light Sea Green"	72
72	209	204	6835348	0.282352941176471	0.819607843137255	0.8	"Medium Turquoise"	73
46	45	50	3743067	0.180392156862745	0.176470588235294	0.196078431372549	"Black (Custom)"	144
100	149	237	6835348	0.392156862745098	0.584313725490196	0.929411764705882	"Cornflower"	91
65	105	225	6835348	0.254901960784314	0.411764705882353	0.882352941176471	"Royal Blue"	92
176	196	222	6835348	0.690196078431373	0.768627450980392	0.870588235294118	"Light Steel Blue"	90
220	220	220	7736870	0.862745098039216	0.862745098039216	0.862745098039216	"Gainsboro"	134
250	240	230	7736870	0.980392156862745	0.941176470588235	0.901960784313726	"Linen"	22
245	245	245	7736870	0.96078431372549	0.96078431372549	0.96078431372549	"White Smoke"	133
